           Unix Timestamp,               UTC_Date_&_Time,                 Hora de Chile,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1660617060,           2022-08-16 02:31:00,           2022-08-15 22:31:00,      3.020000,     14.624000,          0.659500,                     7.947868,      1.009000
                1660617960,           2022-08-16 02:46:00,           2022-08-15 22:46:00,      3.020000,     14.685000,          0.608956,                     7.347733,      1.009000
                1660618860,           2022-08-16 03:01:00,           2022-08-15 23:01:00,      3.020000,     14.650000,          0.568109,                     6.850051,      1.009000
                1660619760,           2022-08-16 03:16:00,           2022-08-15 23:16:00,      3.020000,     14.702000,          0.528974,                     6.384836,      1.008000
                1660620660,           2022-08-16 03:31:00,           2022-08-15 23:31:00,      3.020000,     14.719000,          0.496335,                     5.992921,      1.008000
                1660621560,           2022-08-16 03:46:00,           2022-08-15 23:46:00,      3.020000,     14.780000,          0.469442,                     5.675147,      1.007000
                1660622460,           2022-08-16 04:01:00,           2022-08-16 00:01:00,      3.020000,     14.719000,          0.448987,                     5.421228,      1.007000
                1660623360,           2022-08-16 04:16:00,           2022-08-16 00:16:00,      3.020000,     14.771000,          0.430248,                     5.200381,      1.006000
                1660624260,           2022-08-16 04:31:00,           2022-08-16 00:31:00,      3.020000,     14.745000,          0.415535,                     5.019929,      1.006000
                1660625160,           2022-08-16 04:46:00,           2022-08-16 00:46:00,      3.020000,     14.685000,          0.404066,                     4.875507,      1.006000
                1660626060,           2022-08-16 05:01:00,           2022-08-16 01:01:00,      3.020000,     14.728000,          0.394298,                     4.761753,      1.006000
                1660626960,           2022-08-16 05:16:00,           2022-08-16 01:16:00,      3.020000,     14.615000,          0.388512,                     4.681244,      1.006000
                1660627860,           2022-08-16 05:31:00,           2022-08-16 01:31:00,      3.020000,     14.633000,          0.378729,                     4.565015,      1.006000
                1660628760,           2022-08-16 05:46:00,           2022-08-16 01:46:00,      3.020000,     14.650000,          0.375474,                     4.527332,      1.006000
                1660629660,           2022-08-16 06:01:00,           2022-08-16 02:01:00,      3.020000,     14.650000,          0.368128,                     4.438754,      1.006000
                1660630560,           2022-08-16 06:16:00,           2022-08-16 02:16:00,      3.020000,     14.659000,          0.365685,                     4.410090,      1.006000
                1660631460,           2022-08-16 06:31:00,           2022-08-16 02:31:00,      3.020000,     14.702000,          0.361629,                     4.364942,      1.006000
                1660632360,           2022-08-16 06:46:00,           2022-08-16 02:46:00,      3.020000,     14.702000,          0.358363,                     4.325530,      1.006000
                1660633260,           2022-08-16 07:01:00,           2022-08-16 03:01:00,      3.020000,     14.736000,          0.356750,                     4.309000,      1.006000
                1660634160,           2022-08-16 07:16:00,           2022-08-16 03:16:00,      3.020000,     14.771000,          0.351056,                     4.243196,      1.005000
                1660635060,           2022-08-16 07:31:00,           2022-08-16 03:31:00,      3.020000,     14.754000,          0.350230,                     4.231768,      1.005000
                1660635960,           2022-08-16 07:46:00,           2022-08-16 03:46:00,      3.020000,     14.771000,          0.347790,                     4.203724,      1.005000
                1660636860,           2022-08-16 08:01:00,           2022-08-16 04:01:00,      3.020000,     14.667000,          0.346099,                     4.174560,      1.006000
                1660637760,           2022-08-16 08:16:00,           2022-08-16 04:16:00,      3.020000,     14.650000,          0.346905,                     4.182861,      1.005000
                1660638660,           2022-08-16 08:31:00,           2022-08-16 04:31:00,      3.020000,     14.572000,          0.346861,                     4.175777,      1.005000
                1660639560,           2022-08-16 08:46:00,           2022-08-16 04:46:00,      3.020000,     14.624000,          0.345258,                     4.160827,      1.005000
                1660640460,           2022-08-16 09:01:00,           2022-08-16 05:01:00,      3.020000,     14.641000,          0.344452,                     4.152524,      1.006000
                1660641360,           2022-08-16 09:16:00,           2022-08-16 05:16:00,      3.020000,     14.641000,          0.342003,                     4.123003,      1.005000
                1660642260,           2022-08-16 09:31:00,           2022-08-16 05:31:00,      3.020000,     14.659000,          0.341197,                     4.114771,      1.005000
                1660643160,           2022-08-16 09:46:00,           2022-08-16 05:46:00,      3.020000,     14.676000,          0.337941,                     4.076900,      1.005000
                1660644060,           2022-08-16 10:01:00,           2022-08-16 06:01:00,      3.020000,     14.702000,          0.337139,                     4.069348,      1.005000
                1660644960,           2022-08-16 10:16:00,           2022-08-16 06:16:00,      3.020000,     14.702000,          0.336323,                     4.059495,      1.005000
                1660645860,           2022-08-16 10:31:00,           2022-08-16 06:31:00,      3.020000,     14.693000,          0.336318,                     4.058702,      1.005000
                1660646760,           2022-08-16 10:46:00,           2022-08-16 06:46:00,      3.020000,     14.736000,          0.334709,                     4.042769,      1.005000
                1660647660,           2022-08-16 11:01:00,           2022-08-16 07:01:00,      3.020000,     14.676000,          0.333860,                     4.027662,      1.005000
                1660648560,           2022-08-16 11:16:00,           2022-08-16 07:16:00,      3.020000,     14.676000,          0.333860,                     4.027662,      1.005000
                1660649460,           2022-08-16 11:31:00,           2022-08-16 07:31:00,      3.020000,     14.650000,          0.335478,                     4.045073,      1.005000
                1660650360,           2022-08-16 11:46:00,           2022-08-16 07:46:00,      3.020000,     14.659000,          0.333034,                     4.016332,      1.005000
                1660651260,           2022-08-16 12:01:00,           2022-08-16 08:01:00,      3.020000,     14.624000,          0.390150,                     4.701833,      1.006000
                1660652160,           2022-08-16 12:16:00,           2022-08-16 08:16:00,      3.020000,     14.615000,          0.492986,                     5.940066,      1.008000
                1660653060,           2022-08-16 12:31:00,           2022-08-16 08:31:00,      3.020000,     14.659000,          0.587707,                     7.087644,      1.009000
                1660653960,           2022-08-16 12:46:00,           2022-08-16 08:46:00,      3.020000,     14.685000,          0.674259,                     8.135694,      1.010000
                1660654860,           2022-08-16 13:01:00,           2022-08-16 09:01:00,      3.020000,     14.710000,          0.757552,                     9.145304,      1.010000
                1660655760,           2022-08-16 13:16:00,           2022-08-16 09:16:00,      3.020000,     14.754000,          0.841695,                    10.170053,      1.011000
                1660656660,           2022-08-16 13:31:00,           2022-08-16 09:31:00,      3.020000,     14.762000,          0.915181,                    11.059754,      1.012000
                1660657560,           2022-08-16 13:46:00,           2022-08-16 09:46:00,      3.020000,     14.736000,          0.985350,                    11.901517,      1.012000
                1660658460,           2022-08-16 14:01:00,           2022-08-16 10:01:00,      3.020000,     14.736000,          1.053108,                    12.719932,      1.012000
                1660659360,           2022-08-16 14:16:00,           2022-08-16 10:16:00,      3.020000,     14.754000,          1.114368,                    13.464716,      1.013000
                1660660260,           2022-08-16 14:31:00,           2022-08-16 10:31:00,      3.020000,     14.676000,          1.187691,                    14.328235,      1.013000
                1660661160,           2022-08-16 14:46:00,           2022-08-16 10:46:00,      3.020000,     14.667000,          1.258690,                    15.182009,      1.013000
                1660662060,           2022-08-16 15:01:00,           2022-08-16 11:01:00,      3.020000,     14.676000,          1.320746,                    15.933392,      1.013000
                1660662960,           2022-08-16 15:16:00,           2022-08-16 11:16:00,      3.020000,     14.676000,          1.381967,                    16.671961,      1.013000
                1660663860,           2022-08-16 15:31:00,           2022-08-16 11:31:00,      3.020000,     14.685000,          1.441577,                    17.394232,      1.013000
                1660664760,           2022-08-16 15:46:00,           2022-08-16 11:46:00,      3.020000,     14.736000,          1.496393,                    18.074135,      1.014000
                1660665660,           2022-08-16 16:01:00,           2022-08-16 12:01:00,      3.020000,     14.736000,          1.551905,                    18.744643,      1.014000
                1660666560,           2022-08-16 16:16:00,           2022-08-16 12:16:00,      3.020000,     14.788000,          1.593675,                    19.269231,      1.014000
                1660667460,           2022-08-16 16:31:00,           2022-08-16 12:31:00,      3.020000,     14.797000,          1.636154,                    19.786408,      1.014000
                1660668360,           2022-08-16 16:46:00,           2022-08-16 12:46:00,      3.020000,     14.840000,          1.672194,                    20.239677,      1.014000
                1660669260,           2022-08-16 17:01:00,           2022-08-16 13:01:00,      3.020000,     14.797000,          1.712899,                    20.714513,      1.014000
                1660670160,           2022-08-16 17:16:00,           2022-08-16 13:16:00,      3.020000,     14.771000,          1.757729,                    21.245581,      1.014000
                1660671060,           2022-08-16 17:31:00,           2022-08-16 13:31:00,      3.020000,     14.693000,          1.759954,                    21.239227,      1.014000
                1660671960,           2022-08-16 17:46:00,           2022-08-16 13:46:00,      3.020000,     14.685000,          1.767278,                    21.324186,      1.014000
                1660672860,           2022-08-16 18:01:00,           2022-08-16 14:01:00,      3.020000,     14.736000,          1.780487,                    21.505559,      1.014000
                1660673760,           2022-08-16 18:16:00,           2022-08-16 14:16:00,      3.020000,     14.736000,          1.799263,                    21.732348,      1.014000
                1660674660,           2022-08-16 18:31:00,           2022-08-16 14:31:00,      3.020000,     14.693000,          1.828524,                    22.066730,      1.014000
                1660675560,           2022-08-16 18:46:00,           2022-08-16 14:46:00,      3.020000,     14.754000,          1.843401,                    22.273502,      1.014000
                1660676460,           2022-08-16 19:01:00,           2022-08-16 15:01:00,      3.020000,     14.762000,          1.849956,                    22.356292,      1.014000
                1660677360,           2022-08-16 19:16:00,           2022-08-16 15:16:00,      3.020000,     14.780000,          1.863890,                    22.532802,      1.014000
                1660678260,           2022-08-16 19:31:00,           2022-08-16 15:31:00,      3.020000,     14.840000,          1.868154,                    22.611514,      1.014000
                1660679160,           2022-08-16 19:46:00,           2022-08-16 15:46:00,      3.020000,     14.840000,          1.875503,                    22.700458,      1.014000
                1660680060,           2022-08-16 20:01:00,           2022-08-16 16:01:00,      3.020000,     14.788000,          1.873711,                    22.655166,      1.014000
                1660680960,           2022-08-16 20:16:00,           2022-08-16 16:16:00,      3.020000,     14.745000,          1.873580,                    22.634062,      1.014000
                1660681860,           2022-08-16 20:31:00,           2022-08-16 16:31:00,      3.020000,     14.745000,          1.849089,                    22.338192,      1.014000
                1660682760,           2022-08-16 20:46:00,           2022-08-16 16:46:00,      3.020000,     14.719000,          1.771458,                    21.389207,      1.014000
                1660683660,           2022-08-16 21:01:00,           2022-08-16 17:01:00,      3.020000,     14.728000,          1.693930,                    20.456806,      1.014000
                1660684560,           2022-08-16 21:16:00,           2022-08-16 17:16:00,      3.020000,     14.762000,          1.621365,                    19.593820,      1.014000
                1660685460,           2022-08-16 21:31:00,           2022-08-16 17:31:00,      3.020000,     14.780000,          1.565080,                    18.920447,      1.014000
                1660686360,           2022-08-16 21:46:00,           2022-08-16 17:46:00,      3.020000,     14.831000,          1.516220,                    18.348515,      1.014000
                1660687260,           2022-08-16 22:01:00,           2022-08-16 18:01:00,      3.020000,     14.771000,          1.412388,                    17.071461,      1.014000
                1660688160,           2022-08-16 22:16:00,           2022-08-16 18:16:00,      3.020000,     14.849000,          1.271311,                    15.390291,      1.013000
                1660689060,           2022-08-16 22:31:00,           2022-08-16 18:31:00,      3.020000,     14.762000,          1.147855,                    13.871556,      1.013000
                1660689960,           2022-08-16 22:46:00,           2022-08-16 18:46:00,      3.020000,     14.788000,          1.028704,                    12.438131,      1.012000
                1660690860,           2022-08-16 23:01:00,           2022-08-16 19:01:00,      3.020000,     14.685000,          0.925678,                    11.169343,      1.012000
                1660691760,           2022-08-16 23:16:00,           2022-08-16 19:16:00,      3.020000,     14.745000,          0.829437,                    10.020134,      1.011000
                1660692660,           2022-08-16 23:31:00,           2022-08-16 19:31:00,      3.020000,     14.667000,          0.749337,                     9.038316,      1.010000
                1660693560,           2022-08-16 23:46:00,           2022-08-16 19:46:00,      3.020000,     14.667000,          0.679137,                     8.191590,      1.010000
                1660694460,           2022-08-17 00:01:00,           2022-08-16 20:01:00,      3.020000,     14.676000,          0.617926,                     7.454621,      1.009000
                1660695360,           2022-08-17 00:16:00,           2022-08-16 20:16:00,      3.020000,     14.693000,          0.564067,                     6.807192,      1.009000
                1660696260,           2022-08-17 00:31:00,           2022-08-16 20:31:00,      3.020000,     14.641000,          0.521575,                     6.287826,      1.008000
                1660697160,           2022-08-17 00:46:00,           2022-08-16 20:46:00,      3.020000,     14.710000,          0.482450,                     5.824218,      1.008000
                1660698060,           2022-08-17 01:01:00,           2022-08-16 21:01:00,      3.020000,     14.771000,          0.453107,                     5.476683,      1.007000
                1660698960,           2022-08-17 01:16:00,           2022-08-16 21:16:00,      3.020000,     14.788000,          0.425361,                     5.143068,      1.006000
                1660699860,           2022-08-17 01:31:00,           2022-08-16 21:31:00,      3.020000,     14.693000,          0.401622,                     4.846800,      1.006000
                1660700760,           2022-08-17 01:46:00,           2022-08-16 21:46:00,      3.020000,     14.641000,          0.382815,                     4.615008,      1.006000
                1660701660,           2022-08-17 02:01:00,           2022-08-16 22:01:00,      3.020000,     14.607000,          0.366470,                     4.414944,      1.006000
                1660702560,           2022-08-17 02:16:00,           2022-08-16 22:16:00,      3.020000,     14.607000,          0.357492,                     4.306783,      1.005000
                1660703460,           2022-08-17 02:31:00,           2022-08-16 22:31:00,      3.020000,     14.590000,          0.347688,                     4.187241,      1.005000
                1660704360,           2022-08-17 02:46:00,           2022-08-16 22:46:00,      3.020000,     14.590000,          0.343607,                     4.138095,      1.005000
                1660705260,           2022-08-17 03:01:00,           2022-08-16 23:01:00,      3.020000,     14.538000,          0.346026,                     4.162872,      1.005000
                1660706160,           2022-08-17 03:16:00,           2022-08-16 23:16:00,      3.020000,     14.624000,          0.344442,                     4.150990,      1.005000
                1660707060,           2022-08-17 03:31:00,           2022-08-16 23:31:00,      3.020000,     14.685000,          0.342844,                     4.136794,      1.005000
                1660707960,           2022-08-17 03:46:00,           2022-08-16 23:46:00,      3.020000,     14.633000,          0.341998,                     4.122287,      1.005000
                1660708860,           2022-08-17 04:01:00,           2022-08-17 00:01:00,      3.020000,     14.710000,          0.333062,                     4.020780,      1.005000
                1660709760,           2022-08-17 04:16:00,           2022-08-17 00:16:00,      3.020000,     14.710000,          0.331429,                     4.001070,      1.005000
                1660710660,           2022-08-17 04:31:00,           2022-08-17 00:31:00,      3.020000,     14.762000,          0.331457,                     4.005585,      1.005000
                1660711560,           2022-08-17 04:46:00,           2022-08-17 00:46:00,      3.020000,     14.659000,          0.334667,                     4.036020,      1.005000
                1660712460,           2022-08-17 05:01:00,           2022-08-17 01:01:00,      3.020000,     14.702000,          0.336323,                     4.059495,      1.005000
                1660713360,           2022-08-17 05:16:00,           2022-08-17 01:16:00,      3.020000,     14.676000,          0.339574,                     4.096595,      1.005000
                1660714260,           2022-08-17 05:31:00,           2022-08-17 01:31:00,      3.020000,     14.607000,          0.341168,                     4.110126,      1.005000
                1660715160,           2022-08-17 05:46:00,           2022-08-17 01:46:00,      3.020000,     14.667000,          0.342834,                     4.135177,      1.005000
                1660716060,           2022-08-17 06:01:00,           2022-08-17 02:01:00,      3.020000,     14.693000,          0.342032,                     4.127661,      1.005000
                1660716960,           2022-08-17 06:16:00,           2022-08-17 02:16:00,      3.020000,     14.728000,          0.346133,                     4.180089,      1.005000
                1660717860,           2022-08-17 06:31:00,           2022-08-17 02:31:00,      3.020000,     14.719000,          0.348577,                     4.208844,      1.005000
                1660718760,           2022-08-17 06:46:00,           2022-08-17 02:46:00,      3.020000,     14.728000,          0.349399,                     4.219524,      1.005000
                1660719660,           2022-08-17 07:01:00,           2022-08-17 03:01:00,      3.020000,     14.728000,          0.350215,                     4.229383,      1.005000
                1660720560,           2022-08-17 07:16:00,           2022-08-17 03:16:00,      3.020000,     14.719000,          0.351843,                     4.248271,      1.005000
                1660721460,           2022-08-17 07:31:00,           2022-08-17 03:31:00,      3.020000,     14.780000,          0.350245,                     4.234153,      1.005000
                1660722360,           2022-08-17 07:46:00,           2022-08-17 03:46:00,      3.020000,     14.693000,          0.352644,                     4.255726,      1.005000
                1660723260,           2022-08-17 08:01:00,           2022-08-17 04:01:00,      3.020000,     14.659000,          0.354257,                     4.272275,      1.006000
                1660724160,           2022-08-17 08:16:00,           2022-08-17 04:16:00,      3.020000,     14.710000,          0.354286,                     4.277006,      1.006000
                1660725060,           2022-08-17 08:31:00,           2022-08-17 04:31:00,      3.020000,     14.710000,          0.351837,                     4.247442,      1.006000
                1660725960,           2022-08-17 08:46:00,           2022-08-17 04:46:00,      3.020000,     14.667000,          0.351813,                     4.243480,      1.005000
                1660726860,           2022-08-17 09:01:00,           2022-08-17 05:01:00,      3.020000,     14.710000,          0.351837,                     4.247442,      1.005000
                1660727760,           2022-08-17 09:16:00,           2022-08-17 05:16:00,      3.020000,     14.685000,          0.352639,                     4.254988,      1.006000
                1660728660,           2022-08-17 09:31:00,           2022-08-17 05:31:00,      3.020000,     14.719000,          0.351843,                     4.248271,      1.005000
                1660729560,           2022-08-17 09:46:00,           2022-08-17 05:46:00,      3.020000,     14.762000,          0.352684,                     4.262100,      1.006000
                1660730460,           2022-08-17 10:01:00,           2022-08-17 06:01:00,      3.020000,     14.702000,          0.355098,                     4.286117,      1.005000
                1660731360,           2022-08-17 10:16:00,           2022-08-17 06:16:00,      3.020000,     14.676000,          0.355083,                     4.283699,      1.006000
                1660732260,           2022-08-17 10:31:00,           2022-08-17 06:31:00,      3.020000,     14.624000,          0.355053,                     4.278864,      1.005000
                1660733160,           2022-08-17 10:46:00,           2022-08-17 06:46:00,      3.020000,     14.607000,          0.357492,                     4.306783,      1.005000
                1660734060,           2022-08-17 11:01:00,           2022-08-17 07:01:00,      3.020000,     14.598000,          0.358302,                     4.315771,      1.005000
                1660734960,           2022-08-17 11:16:00,           2022-08-17 07:16:00,      3.020000,     14.590000,          0.361562,                     4.354337,      1.006000
                1660735860,           2022-08-17 11:31:00,           2022-08-17 07:31:00,      3.020000,     14.598000,          0.363200,                     4.374757,      1.006000
                1660736760,           2022-08-17 11:46:00,           2022-08-17 07:46:00,      3.020000,     14.538000,          0.367244,                     4.418142,      1.006000
                1660737660,           2022-08-17 12:01:00,           2022-08-17 08:01:00,      3.020000,     14.633000,          0.405664,                     4.889682,      1.006000
                1660738560,           2022-08-17 12:16:00,           2022-08-17 08:16:00,      3.020000,     14.624000,          0.467690,                     5.636297,      1.007000
                1660739460,           2022-08-17 12:31:00,           2022-08-17 08:31:00,      3.020000,     14.676000,          0.524054,                     6.322149,      1.008000
                1660740360,           2022-08-17 12:46:00,           2022-08-17 08:46:00,      3.020000,     14.710000,          0.577144,                     6.967381,      1.009000
                1660741260,           2022-08-17 13:01:00,           2022-08-17 09:01:00,      3.020000,     14.762000,          0.626993,                     7.577066,      1.009000
                1660742160,           2022-08-17 13:16:00,           2022-08-17 09:16:00,      3.020000,     14.710000,          0.671838,                     8.110544,      1.010000
                1660743060,           2022-08-17 13:31:00,           2022-08-17 09:31:00,      3.020000,     14.667000,          0.715869,                     8.634644,      1.010000
                1660743960,           2022-08-17 13:46:00,           2022-08-17 09:46:00,      3.020000,     14.624000,          0.758262,                     9.138081,      1.010000
                1660744860,           2022-08-17 14:01:00,           2022-08-17 10:01:00,      3.020000,     14.693000,          0.795081,                     9.595087,      1.011000
                1660745760,           2022-08-17 14:16:00,           2022-08-17 10:16:00,      3.020000,     14.641000,          0.835010,                    10.066426,      1.011000
                1660746660,           2022-08-17 14:31:00,           2022-08-17 10:31:00,      3.020000,     14.667000,          0.875042,                    10.554548,      1.011000
                1660747560,           2022-08-17 14:46:00,           2022-08-17 10:46:00,      3.020000,     14.745000,          0.975568,                    11.785492,      1.012000
                1660748460,           2022-08-17 15:01:00,           2022-08-17 11:01:00,      3.020000,     14.719000,          1.072671,                    12.951805,      1.012000
                1660749360,           2022-08-17 15:16:00,           2022-08-17 11:16:00,      3.020000,     14.745000,          1.164150,                    14.063692,      1.013000
                1660750260,           2022-08-17 15:31:00,           2022-08-17 11:31:00,      3.020000,     14.797000,          1.251608,                    15.136010,      1.013000
                1660751160,           2022-08-17 15:46:00,           2022-08-17 11:46:00,      3.020000,     14.823000,          1.331676,                    16.112679,      1.013000
                1660752060,           2022-08-17 16:01:00,           2022-08-17 12:01:00,      3.020000,     14.900000,          1.403702,                    17.010351,      1.013000
                1660752960,           2022-08-17 16:16:00,           2022-08-17 12:16:00,      3.020000,     14.771000,          1.481783,                    17.910232,      1.014000
                1660753860,           2022-08-17 16:31:00,           2022-08-17 12:31:00,      3.020000,     14.754000,          1.550318,                    18.732232,      1.014000
                1660754760,           2022-08-17 16:46:00,           2022-08-17 12:46:00,      3.020000,     14.736000,          1.618847,                    19.553197,      1.014000
                1660755660,           2022-08-17 17:01:00,           2022-08-17 13:01:00,      3.020000,     14.780000,          1.680195,                    20.312092,      1.014000
                1660756560,           2022-08-17 17:16:00,           2022-08-17 13:16:00,      3.020000,     14.719000,          1.746968,                    21.093503,      1.014000
                1660757460,           2022-08-17 17:31:00,           2022-08-17 13:31:00,      3.020000,     14.797000,          1.802708,                    21.800593,      1.014000
                1660758360,           2022-08-17 17:46:00,           2022-08-17 13:46:00,      3.020000,     14.797000,          1.859043,                    22.481862,      1.014000
                1660759260,           2022-08-17 18:01:00,           2022-08-17 14:01:00,      3.020000,     14.805000,          1.914586,                    23.157269,      1.014000
                1660760160,           2022-08-17 18:16:00,           2022-08-17 14:16:00,      3.020000,     14.831000,          1.966106,                    23.792797,      1.014000
                1660761060,           2022-08-17 18:31:00,           2022-08-17 14:31:00,      3.020000,     14.857000,          2.013547,                    24.379595,      1.014000
                1660761960,           2022-08-17 18:46:00,           2022-08-17 14:46:00,      3.020000,     14.892000,          2.056124,                    24.912538,      1.014000
                1660762860,           2022-08-17 19:01:00,           2022-08-17 15:01:00,      3.020000,     14.874000,          2.099340,                    25.427007,      1.014000
                1660763760,           2022-08-17 19:16:00,           2022-08-17 15:16:00,      3.020000,     14.831000,          2.144917,                    25.956677,      1.014000
                1660764660,           2022-08-17 19:31:00,           2022-08-17 15:31:00,      3.020000,     14.797000,          2.188070,                    26.460865,      1.014000
                1660765560,           2022-08-17 19:46:00,           2022-08-17 15:46:00,      3.020000,     14.831000,          2.224116,                    26.915107,      1.014000
                1660766460,           2022-08-17 20:01:00,           2022-08-17 16:01:00,      3.020000,     14.780000,          2.267202,                    27.408494,      1.014000
                1660767360,           2022-08-17 20:16:00,           2022-08-17 16:16:00,      3.020000,     14.788000,          2.303971,                    27.857464,      1.014000
                1660768260,           2022-08-17 20:31:00,           2022-08-17 16:31:00,      3.020000,     14.805000,          2.338326,                    28.282482,      1.014000
                1660769160,           2022-08-17 20:46:00,           2022-08-17 16:46:00,      3.020000,     14.797000,          2.308087,                    27.912263,      1.014000
                1660770060,           2022-08-17 21:01:00,           2022-08-17 17:01:00,      3.020000,     14.831000,          2.272289,                    27.498071,      1.014000
                1660770960,           2022-08-17 21:16:00,           2022-08-17 17:16:00,      3.020000,     14.883000,          2.239002,                    27.123465,      1.014000
                1660771860,           2022-08-17 21:31:00,           2022-08-17 17:31:00,      3.020000,     14.754000,          2.214857,                    26.761740,      1.014000
                1660772760,           2022-08-17 21:46:00,           2022-08-17 17:46:00,      3.020000,     14.797000,          2.177456,                    26.332510,      1.014000
                1660773660,           2022-08-17 22:01:00,           2022-08-17 18:01:00,      3.020000,     14.754000,          2.073622,                    25.055223,      1.014000
                1660774560,           2022-08-17 22:16:00,           2022-08-17 18:16:00,      3.020000,     14.745000,          1.935624,                    23.383600,      1.014000
                1660775460,           2022-08-17 22:31:00,           2022-08-17 18:31:00,      3.020000,     14.667000,          1.811305,                    21.847521,      1.014000
                1660776360,           2022-08-17 22:46:00,           2022-08-17 18:46:00,      3.020000,     14.676000,          1.687256,                    20.354957,      1.014000
                1660777260,           2022-08-17 23:01:00,           2022-08-17 19:01:00,      3.020000,     14.659000,          1.571301,                    18.949605,      1.014000
                1660778160,           2022-08-17 23:16:00,           2022-08-17 19:16:00,      3.020000,     14.633000,          1.461860,                    17.620563,      1.014000
                1660779060,           2022-08-17 23:31:00,           2022-08-17 19:31:00,      3.020000,     14.641000,          1.355768,                    16.344412,      1.013000
                1660779960,           2022-08-17 23:46:00,           2022-08-17 19:46:00,      3.020000,     14.624000,          1.260234,                    15.187510,      1.013000
                1660780860,           2022-08-18 00:01:00,           2022-08-17 20:01:00,      3.020000,     14.685000,          1.164036,                    14.045399,      1.013000
                1660781760,           2022-08-18 00:16:00,           2022-08-17 20:16:00,      3.020000,     14.728000,          1.075952,                    12.993769,      1.012000
                1660782660,           2022-08-18 00:31:00,           2022-08-17 20:31:00,      3.020000,     14.659000,          0.999919,                    12.058840,      1.012000
                1660783560,           2022-08-18 00:46:00,           2022-08-17 20:46:00,      3.020000,     14.650000,          0.926442,                    11.170701,      1.012000
                1660784460,           2022-08-18 01:01:00,           2022-08-17 21:01:00,      3.020000,     14.685000,          0.856293,                    10.332134,      1.011000
                1660785360,           2022-08-18 01:16:00,           2022-08-17 21:16:00,      3.020000,     14.624000,          0.799073,                     9.629904,      1.011000
                1660786260,           2022-08-18 01:31:00,           2022-08-17 21:31:00,      3.020000,     14.598000,          0.744355,                     8.965793,      1.010000
                1660787160,           2022-08-18 01:46:00,           2022-08-17 21:46:00,      3.020000,     14.564000,          0.696978,                     8.389396,      1.010000
                1660788060,           2022-08-18 02:01:00,           2022-08-17 22:01:00,      3.020000,     14.520000,          0.656124,                     7.890656,      1.009000
                1660788960,           2022-08-18 02:16:00,           2022-08-17 22:16:00,      3.020000,     14.572000,          0.617005,                     7.427971,      1.009000
                1660789860,           2022-08-18 02:31:00,           2022-08-17 22:31:00,      3.020000,     14.529000,          0.585950,                     7.048011,      1.009000
                1660790760,           2022-08-18 02:46:00,           2022-08-17 22:46:00,      3.020000,     14.538000,          0.558211,                     6.715576,      1.008000
                1660791660,           2022-08-18 03:01:00,           2022-08-17 23:01:00,      3.020000,     14.564000,          0.536200,                     6.454137,      1.008000
                1660792560,           2022-08-18 03:16:00,           2022-08-17 23:16:00,      3.020000,     14.546000,          0.514965,                     6.196296,      1.008000
                1660793460,           2022-08-18 03:31:00,           2022-08-17 23:31:00,      3.020000,     14.641000,          0.495455,                     5.972943,      1.008000
                1660794360,           2022-08-18 03:46:00,           2022-08-17 23:46:00,      3.020000,     14.598000,          0.480729,                     5.790408,      1.007000
                1660795260,           2022-08-18 04:01:00,           2022-08-18 00:01:00,      3.020000,     14.598000,          0.469303,                     5.652775,      1.007000
                1660796160,           2022-08-18 04:16:00,           2022-08-18 00:16:00,      3.020000,     14.572000,          0.458673,                     5.521851,      1.007000
                1660797060,           2022-08-18 04:31:00,           2022-08-18 00:31:00,      3.020000,     14.598000,          0.448898,                     5.407003,      1.007000
                1660797960,           2022-08-18 04:46:00,           2022-08-18 00:46:00,      3.020000,     14.512000,          0.443939,                     5.338022,      1.006000
                1660798860,           2022-08-18 05:01:00,           2022-08-18 01:01:00,      3.020000,     14.529000,          0.437422,                     5.261468,      1.006000
                1660799760,           2022-08-18 05:16:00,           2022-08-18 01:16:00,      3.020000,     14.520000,          0.430071,                     5.172109,      1.006000
                1660800660,           2022-08-18 05:31:00,           2022-08-18 01:31:00,      3.020000,     14.503000,          0.426795,                     5.130953,      1.006000
                1660801560,           2022-08-18 05:46:00,           2022-08-18 01:46:00,      3.020000,     14.477000,          0.422697,                     5.079023,      1.006000
                1660802460,           2022-08-18 06:01:00,           2022-08-18 02:01:00,      3.020000,     14.555000,          0.417038,                     5.018902,      1.006000
                1660803360,           2022-08-18 06:16:00,           2022-08-18 02:16:00,      3.020000,     14.564000,          0.414596,                     4.990414,      1.006000
                1660804260,           2022-08-18 06:31:00,           2022-08-18 02:31:00,      3.020000,     14.572000,          0.410520,                     4.942155,      1.006000
                1660805160,           2022-08-18 06:46:00,           2022-08-18 02:46:00,      3.020000,     14.520000,          0.410485,                     4.936567,      1.006000
                1660806060,           2022-08-18 07:01:00,           2022-08-18 03:01:00,      3.020000,     14.633000,          0.405664,                     4.889682,      1.006000
                1660806960,           2022-08-18 07:16:00,           2022-08-18 03:16:00,      3.020000,     14.624000,          0.403209,                     4.859216,      1.006000
                1660807860,           2022-08-18 07:31:00,           2022-08-18 03:31:00,      3.020000,     14.598000,          0.399928,                     4.817148,      1.006000
                1660808760,           2022-08-18 07:46:00,           2022-08-18 03:46:00,      3.020000,     14.564000,          0.399089,                     4.803764,      1.006000
